"Provincia","Codice","Tipologia","Denominazione","Indirizzo","Civico","Localita","Cod. comune","Comune","CAP","Distr.","Telefono","Caratteristica scuola","Sede direttivo","Codice sede riferimento","Codice sede di direttivo","Denominazione sede direttivo","Indirizzo sede di direttivo","Cod. comune sede dir.","Comune sede di direttivo","CAP sede dir.","Distr. sede dir.","Classificazione Autonomia","Organico Autonomia","Organico Sede","Num. Sedi Autonomia","Macrotipologia Autonomia","Tipologia Autonomia","Tipologia Sede","S-Comune montano","Telefono Sede Autonomia","Fax Sede Autonomia","Fax Sede Autonomia_1","Indirizzo E-Mail Autonomia","Indirizzo E-Mail sede corsi","Indirizzo PEC Autonomia","Indirizzo PEC sede corsi","Codice_ISTAT_comune_SEDE","coorY","coorX","location"
"BG","BGEE892034","Istituto Istruzione Primario","Primaria - Endenna","Via Centro - Fraz. Endenna","36","FRAZ. ENDENNA","M184","ZOGNO","24019","027","034593379","Ordinaria","NO","BGIC89200X","BGIC89200X","IC di Zogno","Via Marconi, 5","M184","ZOGNO","24019","027","Statale","920","68","11","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","034591142","034591090",,"bgic89200x@istruzione.it",,"bgic89200x@pec.istruzione.it","bgic89200x@pec.istruzione.it","16246","45,78638472","9,65413179","(45.78638472, 9.65413179)"
"BG","BGPC02401R","Istituto Istruzione Secondario Secondo grado","L. Classico - Federici","Via Dell'Albarotto","21","-","L388","TRESCORE BALNEARIO","24069","030","0354258726","Ordinaria","SI","BGIS02400D","BGIS02400D","Federici","Via Dell'Albarotto, 21","L388","TRESCORE BALNEARIO","24069","030","Statale","1248","42","3","Secondo ciclo","Liceo","Liceo","Totalmente montano","0354258726","0354258463",,"bgis02400d@istruzione.it",,"bgis02400d@pec.istruzione.it","bgis02400d@pec.istruzione.it","16218","45,68927884","9,82931986","(45.68927884, 9.82931986)"
"BG","BGAA83901X","Scuola dell'Infanzia","Infanzia - Spinone Al Lago","Via Diaz","22","SPINONE AL LAGO","I916","SPINONE AL LAGO","24060","030","035811447","Ordinaria","NO","BGIC839003","BGIC839003","IC di Casazza","Via Broli, 4","B947","CASAZZA","24060","030","Statale","1100","48","9","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035/810016","035/812702",,"bgic839003@istruzione.it","bgic839003@istruzione.it","bgic839003@pec.istruzione.it","bgic839003@pec.istruzione.it","16205","45,76580226","9,92118009","(45.76580226, 9.92118009)"
"BG","BGEE81503P","Istituto Istruzione Primario","Primaria - Papa Giovanni XXIII Monterosso","Via Righi","2/a","BERGAMO","A794","BERGAMO","24100","029","035340424","Ordinaria","NO","BGIC81500E","BGIC81500E","IC di Bergamo, Via Pinetti","Via Pinetti, 25","A794","BERGAMO","24123","029","Statale","1072","172","6","Primo ciclo","Istituto Comprensivo",,"Non montano","035234682","035216274",,"bgic81500e@istruzione.it",,"bgic81500e@pec.istruzione.it","bgic81500e@pec.istruzione.it","16024","45,71775011","9,68169363","(45.71775011, 9.68169363)"
"BG","BGEE82701V","Istituto Istruzione Primario","Primaria - Bonate Sotto","Largo Daniele Farina","1","BONATE SOTTO","A962","BONATE SOTTO","24040","028","035991135","Ordinaria","NO","BGIC82700R","BGIC82700R","IC di Bonate Sotto","Via Faidetti, 2","A962","BONATE SOTTO","24040","028","Statale","838","330","4","Primo ciclo","Istituto Comprensivo",,"Non montano","035991066","035991263",,"bgic82700r@istruzione.it",,"bgic82700r@pec.istruzione.it","bgic82700r@pec.istruzione.it","16031","45,66631796","9,55872217","(45.66631796, 9.55872217)"
"BG","BGEE87204X","Istituto Istruzione Primario","Primaria - Costa Valle Imagna","Via Miravalle","1","-","D103","COSTA VALLE IMAGNA","24030","028","035865005","Ordinaria","NO","BGIC87200P","BGIC87200P","IC di Sant'Omobono Terme","Via Vittorio Veneto, 72","I349","SANT'OMOBONO TERME","24038","028","Statale","1045","20","14","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035-851058","035-851058",,"bgic87200p@istruzione.it",,"bgic87200p@pec.istruzione.it","bgic87200p@pec.istruzione.it","16085","45,80349254","9,50413947","(45.80349254, 9.50413947)"
"BG","BGMM88502V","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Branzi","Via Roma","6/e","-","B123","BRANZI","24010","027","034571053","Ordinaria","NO","BGIC88500R","BGIC88500R","IC di Valnegra","Via G. Marconi, 10","L642","VALNEGRA","24019","027","Statale","519","39","15","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","034581127","034581127",,"bgic88500r@istruzione.it",,"bgic88500r@pec.istruzione.it","bgic88500r@pec.istruzione.it","16036","46,00546505","9,76004057","(46.00546505, 9.76004057)"
"BG","BGTF01050C","Istituto Istruzione Secondario Secondo grado","I.T. Tecnologico - Paleocapa serale","Via Gavazzeni","29","BERGAMO","A794","BERGAMO","24100","029","035319388","Ordinaria","SI","BGTF010003","BGTF010003","Paleocapa","Via Gavazzeni, 29","A794","BERGAMO","24125","029","Statale","1404","183","2","Secondo ciclo","Istituto Tecnico","Istituto Tecnico","Non montano","035319388","035318741",,"bgtf010003@istruzione.it",,"bgtf010003@pec.istruzione.it","bgtf010003@pec.istruzione.it","16024","45,68982999","9,68017338","(45.68982999, 9.68017338)"
"BG","BGEE83203C","Istituto Istruzione Primario","Primaria - Pumenengo","Viale Europa","2","PUMENENGO","H091","PUMENENGO","24050","033","0363994247","Ordinaria","NO","BGIC832008","BGIC832008","IC di Calcio","Via Schieppati Franco, 14","B395","CALCIO","24054","033","Statale","990","98","8","Primo ciclo","Istituto Comprensivo",,"Non montano","0363968223","0363968223",,"bgic832008@istruzione.it",,"bgic832008@pec.istruzione.it","bgic832008@pec.istruzione.it","16177","45,47909072","9,86745161","(45.47909072, 9.86745161)"
"BG","BGEE83802A","Istituto Istruzione Primario","Primaria - Castelli Calepio","Via Febbraio - Fraz. Tagliuno","20","CASTELLI CAL.-TAGLIUNO","C079","CASTELLI CALEPIO","24060","030","035847149","Ordinaria","NO","BGIC838007","BGIC838007","IC di Castelli Calepio","Piazza Vittorio Veneto, 11","C079","CASTELLI CALEPIO","24060","030","Statale","783","291","3","Primo ciclo","Istituto Comprensivo",,"Non montano","035847029","0354494670",,"bgic838007@istruzione.it",,"bgic838007@pec.istruzione.it","bgic838007@pec.istruzione.it","16062","45,6419241","9,9034299","(45.6419241, 9.9034299)"
"BG","BGRC01101A","Istituto Istruzione Secondario Secondo grado","I.P. Servizi - Einaudi","Via Verdi","48","-","D245","DALMINE","24044","029","035561614","Ordinaria","SI","BGIS01100B","BGIS01100B","Einaudi","Via Verdi, 48","D245","DALMINE","24044","029","Statale","1211","596","3","Secondo ciclo","Istituto di Istruzione Superiore","Istituto Professionale","Non montano","035561129","035370717",,"bgis01100b@istruzione.it",,"bgis01100b@pec.istruzione.it","bgis01100b@pec.istruzione.it","16091","45,65011525","9,5981147","(45.65011525, 9.5981147)"
"BG","BGMM84301Q","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Costa Volpino","Via Aldo Moro","2","-","D117","COSTA VOLPINO","24062","031","035970375","Ordinaria","SI","BGIC84300P","BGIC84300P","IC di Costa Volpino","Via Aldo Moro, 2","D117","COSTA VOLPINO","24062","031","Statale","984","260","6","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035/970375","035/970375","035970375","bgic84300p@istruzione.it","bgmm06900x@istruzione.it","bgic84300p@pec.istruzione.it","bgic84300p@pec.istruzione.it","16086","45,82731164","10,09947424","(45.82731164, 10.09947424)"
"BG","BGAA89203V","Scuola dell'Infanzia","Infanzia - Ambria","Via Spino - Fraz. Ambria","1/a","FRAZ. AMBRIA","M184","ZOGNO","24019","027","034592049","Ordinaria","NO","BGIC89200X","BGIC89200X","IC di Zogno","Via Marconi, 5","M184","ZOGNO","24019","027","Statale","920","51","11","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","034591142","034591090",,"bgic89200x@istruzione.it",,"bgic89200x@pec.istruzione.it","bgic89200x@pec.istruzione.it","16246","45,8080407","9,6812414","(45.8080407, 9.6812414)"
"BG","BGAA882016","Scuola dell'Infanzia","Infanzia - Torre Boldone","Via Ronchella","13","TORRE BOLDONE","L251","TORRE BOLDONE","24020","029","035237935","Ordinaria","NO","BGIC882009","BGIC882009","IC di Torre Boldone","Via Donizetti, 9","L251","TORRE BOLDONE","24020","029","Statale","640","190","3","Primo ciclo","Istituto Comprensivo",,"Non montano","035341209","0354175158",,"bgic882009@istruzione.it",,"bgic882009@pec.istruzione.it","bgic882009@pec.istruzione.it","16214","45,72397384","9,70437164","(45.72397384, 9.70437164)"
"BG","BGAA87602X","Scuola dell'Infanzia","Infanzia - Buonarroti","Via Buonarroti","18","SERIATE","I628","SERIATE","24068","030","035293310","Ordinaria","NO","BGIC876002","BGIC876002","IC di Seriate, corso Roma","Corso Roma, 37","I628","SERIATE","24068","030","Statale","963","78","6","Primo ciclo","Istituto Comprensivo",,"Non montano","035295297","0354240539",,"bgic876002@istruzione.it",,"bgic876002@pec.istruzione.it","bgic876002@pec.istruzione.it","16198","45,69289828","9,7171734","(45.69289828, 9.7171734)"
"BG","BGAA867014","Scuola dell'Infanzia","Infanzia - Ranica","Via Sarca","4","RANICA","H176","RANICA","24020","026","035514941","Ordinaria","NO","BGIC867007","BGIC867007","IC di Ranica","Via Simone Elia, 6","H176","RANICA","24020","026","Statale","729","182","3","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035512102","035512540",,"bgic867007@istruzione.it",,"bgic867007@pec.istruzione.it","bgic867007@pec.istruzione.it","16178","45,72407375","9,70876149","(45.72407375, 9.70876149)"
"BG","BGTD013019","Istituto Istruzione Secondario Secondo grado","I.T. Economico e Tecnologico","Loc. CamanghÃÂ¨ - Via Ronco","11","-","M184","ZOGNO","24019","027","034592210","Ordinaria","NO","BGIS013003","BGIS013003","Turoldo","LocalitÃ  CamanghÃÂ¨ - Via Ronco, 11","M184","ZOGNO","24019","027","Statale","1201","353","5","Secondo ciclo","Istituto di Istruzione Superiore","Istituto Tecnico","Totalmente montano","034592210","034592523","034592523","bgis013003@istruzione.it","turoldo@istitutoturoldo.it","bgis013003@pec.istruzione.it","bgis013003@pec.istruzione.it","16246","45,7979153","9,67345","(45.7979153, 9.67345)"
"BG","BGPS03401E-03","Istituto Istruzione Secondario Secondo grado","L. Scientifico - Don Milani succursale","Via Belvedere  - presso Istituto Rubini",,"-","H509","ROMANO DI LOMBARDIA","24058","033","0363910639","Succursale","NO","BGIS034004","BGIS034004","Don Milani","Via Belvedere,","H509","ROMANO DI LOMBARDIA","24058","033","Statale","1340","0","2","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Non montano","0363910639","0363913199","0363901876","segreteria@liceodonmilaniromano.it",,"bgis034004@pec.istruzione.it","bgis034004@pec.istruzione.it","16183","45,52023691","9,75709392","(45.52023691, 9.75709392)"
"BG","BGMM8AA018","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Urgnano","Via dei Bersaglieri","68",,"L502","URGNANO","24059","029",,"Ordinaria","SI","BGIC8AA007","BGIC8AA007","IC di Urgnano","Via dei Bersaglieri, 68","L502","URGNANO","24059","029","Statale","909","301","4","Primo ciclo","Istituto Comprensivo",,"Non montano",,,,,,,"bgic8aa007@pec.istruzione.it","16222","45,60245367","9,68615055","(45.60245367, 9.68615055)"
"BG","BGPS02000G","Istituto Istruzione Secondario Secondo grado","L. Scientifico - Lussana","Via Maj","1","BERGAMO","A794","BERGAMO","24121","029","035237502","Ordinaria","SI","BGPS02000G","BGPS02000G","Lussana","Via Maj, 1","A794","BERGAMO","24121","029","Statale","1584","1584","1","Secondo ciclo","Liceo","Liceo","Non montano","035237502","035236331","035236331","bgps02000g@istruzione.it","segreteria@liceolussana.it","bgps02000g@pec.istruzione.it","bgps02000g@pec.istruzione.it","16024","45,69361534","9,67585955","(45.69361534, 9.67585955)"
"BG","BGMM862015","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - A. Tiraboschi","Passaggio Rodari","1","PALADINA","G249","PALADINA","24030","029","035637559","Ordinaria","SI","BGIC862004","BGIC862004","IC di Paladina","Passaggio Rodari, 1","G249","PALADINA","24030","029","Statale","721","207","5","Primo ciclo","Istituto Comprensivo",,"Non montano","035637559","035633900","035633900","bgic862004@istruzione.it","bgmm09800x@istruzione.it","bgic862004@pec.istruzione.it","bgic862004@pec.istruzione.it","16155","45,7268978","9,6089602","(45.7268978, 9.6089602)"
"BG","BGEE89003C","Istituto Istruzione Primario","Primaria - Villa di Serio","Piazza Europa","14","VILLA DI SERIO","L936","VILLA DI SERIO","24020","026","035655778","Ordinaria","NO","BGIC890008","BGIC890008","IC di Villa di Serio","Via Doise, 6","L936","VILLA DI SERIO","24020","026","Statale","853","290","5","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035662408","035668006",,"bgic890008@istruzione.it",,"bgic890008@pec.istruzione.it","bgic890008@pec.istruzione.it","16240","45,71916228","9,73161362","(45.71916228, 9.73161362)"
"BG","BGMM89301R","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - T. Tasso","Via Serio","1","ZANICA","M147","ZANICA","24050","029","035670728","Ordinaria","SI","BGIC89300Q","BGIC89300Q","IC di Zanica","Via Serio, 1","M147","ZANICA","24050","029","Statale","949","188","5","Primo ciclo","Istituto Comprensivo",,"Non montano","035670728","035671653","035671653","bgic89300q@istruzione.it","bgee07700x@istruzione.it","bgic89300q@pec.istruzione.it","bgic89300q@pec.istruzione.it","16245","45,63811357","9,69659209","(45.63811357, 9.69659209)"
"BG","BGEE812015","Istituto Istruzione Primario","Primaria - F.Lli Calvi","Via Fratelli Calvi","3/a","BERGAMO","A794","BERGAMO","24100","029","035217436","Ordinaria","SI","BGIC812003","BGIC812003","IC di Bergamo, Via Fratelli Calvi","Via Fratelli Calvi, 3/A","A794","BERGAMO","24122","029","Statale","1304","100","7","Primo ciclo","Istituto Comprensivo",,"Non montano","035219395","035270559",,"bgic812003@pec.istruzione.it",,"bgic812003@pec.istruzione.it","bgic812003@pec.istruzione.it","16024","45,68973267","9,66616439","(45.68973267, 9.66616439)"
"BG","BGAA80601L","Scuola dell'Infanzia","Infanzia - Piario","Via Cadoriano","2","PIARIO","G574","PIARIO","24020","025","034620465","Ordinaria","NO","BGIC80600Q","BGIC80600Q","IC di Clusone","Viale  Roma, 11","C800","CLUSONE","24023","025","Statale","996","28","5","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","0346 21023","0346 21023",,"bgic80600q@istruzione.it",,"bgic80600q@pec.istruzione.it","bgic80600q@pec.istruzione.it","16163","45,8950563","9,9252559","(45.8950563, 9.9252559)"
"BG","BGEE84401L","Istituto Istruzione Primario","Primaria - Antegnate","Via Don Milani","10","ANTEGNATE","A304","ANTEGNATE","24051","033","0363914133","Ordinaria","NO","BGIC84400E","BGIC84400E","IC di Covo","Via Della Repubblica, 9","D126","COVO","24050","033","Statale","1289","170","8","Primo ciclo","Istituto Comprensivo",,"Non montano","036393285","0363939252",,"bgic84400e@istruzione.it",,"bgic84400e@pec.istruzione.it","bgic84400e@pec.istruzione.it","16010","45,48803613","9,78746544","(45.48803613, 9.78746544)"
"BG","BGPM00301X-LU","Istituto Istruzione Secondario Secondo grado","L. Scienze Umane - Ambiveri","Via Berizzi","1","-","H046","PRESEZZO","24030","028","035610251","Ordinaria","SI","BGIS00300C","BGIS00300C","Ambiveri","Via Berizzi, 1","H046","PRESEZZO","24030","028","Statale","1070","218","4","Secondo ciclo","Istituto di Istruzione Superiore","Liceo","Non montano","035610151","035613369",,"bgis00300c@istruzione.it",,"bgis00300c@pec.istruzione.it","bgis00300c@pec.istruzione.it","16176","45,69636","9,5778","(45.69636, 9.5778)"
"BG","BGAA88501N","Scuola dell'Infanzia","Infanzia - Valnegra","Via Locatelli","13","VALNEGRA","L642","VALNEGRA","24010","027","034581742","Ordinaria","NO","BGIC88500R","BGIC88500R","IC di Valnegra","Via G. Marconi, 10","L642","VALNEGRA","24019","027","Statale","519","12","15","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","034581127","034581127",,"bgic88500r@istruzione.it",,"bgic88500r@pec.istruzione.it","bgic88500r@pec.istruzione.it","16227","45,9487297","9,69234943","(45.9487297, 9.69234943)"
"BG","BGRI02101N","Istituto Istruzione Secondario Secondo grado","I.P.  Industria e Artigianato - Pesenti","Via Ozanam","27","-","A794","BERGAMO","24126","029","035319416","Ordinaria","SI","BGIS021002","BGIS021002","Pesenti","Via Ozanam, 27","A794","BERGAMO","24126","029","Statale","1124","900","3","Secondo ciclo","Istituto di Istruzione Superiore","Istituto Professionale","Non montano","035319416","035319351","035319351","bgis021002@istruzione.it","info@istitutopesenti.it","bgis021002@pec.istruzione.it","bgis021002@pec.istruzione.it","16024","45,6854006","9,6763379","(45.6854006, 9.6763379)"
"BG","BGEE85101Q","Istituto Istruzione Primario","Primaria - Ardesio","Via Leonardo Da Vinci","1","ARDESIO","A383","ARDESIO","24020","025","034634060","Ordinaria","NO","BGIC85100N","BGIC85100N","IC di Gromo","Via De Marchi, 12","E189","GROMO","24020","025","Statale","587","134","12","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","034641111","034642819","034634060","BGIC85100N@ISTRUZIONE.IT",,"bgic85100n@pec.istruzione.it","bgic85100n@pec.istruzione.it","16012","45,94148131","9,92837376","(45.94148131, 9.92837376)"
"BG","BGEE868059","Istituto Istruzione Primario","Primaria - Fino del Monte","Via Domenico Poloni","9","FINO DEL MONTE","D604","FINO DEL MONTE","24020","025","034671112","Ordinaria","NO","BGIC868003","BGIC868003","IC di Rovetta","Viale  Papa Giovanni XXIII, 10","H615","ROVETTA","24020","025","Statale","1063","59","10","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","0346 71373","0346 71102",,"bgic868003@istruzione.it",,"bgic868003@pec.istruzione.it","bgic868003@pec.istruzione.it","16099","45,89148728","9,99326283","(45.89148728, 9.99326283)"
"BG","BGEE88802B","Istituto Istruzione Primario","Primaria - Fiorano Al Serio","Via Donizetti","17b","-","D606","FIORANO AL SERIO","24020","026","035712128","Ordinaria","NO","BGIC888008","BGIC888008","IC di Vertova","Via San Carlo, 29","L795","VERTOVA","24029","026","Statale","833","187","5","Primo ciclo","Istituto Comprensivo",,"Totalmente montano","035711142","035738414",,"bgic888008@istruzione.it",,"bgic888008@pec.istruzione.it","bgic888008@pec.istruzione.it","16100","45,7980368","9,8415611","(45.7980368, 9.8415611)"
"BG","BGMM841036","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Pontida","Via Vittorio Veneto","64","-","G864","PONTIDA","24030","028","035795112","Ordinaria","NO","BGIC841003","BGIC841003","IC di Cisano Bergamasco","Via Giovanni Pascoli , 1","C728","CISANO BERGAMASCO","24034","028","Statale","1204","103","8","Primo ciclo","Istituto Comprensivo",,"Parzialmente montano","035781363","035781083",,"bgic841003@istruzione.it",,"bgic841003@pec.istruzione.it","bgic841003@pec.istruzione.it","16171","45,7321337","9,50202095","(45.7321337, 9.50202095)"
"BG","BGRC03801A","Istituto Istruzione Secondario Secondo grado","I.P. - Galli","Via Gavazzeni","37",,"A794","BERGAMO","24125","029","035319338","Ordinaria","SI","BGIS03800B","BGIS03800B","Galli","Via Gavazzeni, 37","A794","BERGAMO","24125","029","Statale","659","589","2","Secondo ciclo","Istituto Professionale","Istituto Professionale","Non montano","035319338","035315547","035 315547","bgrc09000a@istruzione.it","bgrc09000a@istruzione.it","bgrc09000a@pec.istruzione.it","bgrc09000a@pec.istruzione.it","16024","45,6908491","9,68726147","(45.6908491, 9.68726147)"
"BG","BGMM82302G","Istituto Istruzione Secondario Primo grado","Secondaria Primo Grado - Giovanni XXIII","Via Gonella","4","AZZANO S.PAOLO","A528","AZZANO SAN PAOLO","24052","029","035530078","Ordinaria","SI","BGIC82300D","BGIC82300D","IC di Azzano San Paolo","Via Gonella, 4","A528","AZZANO SAN PAOLO","24052","029","Statale","1026","210","4","Primo ciclo","Istituto Comprensivo",,"Non montano","035530078","035530791","035530791","bgic82300d@istruzione.it","bgmm15700e@istruzione.it","bgic82300d@pec.istruzione.it","bgic82300d@pec.istruzione.it","16016","45,66019805","9,67070985","(45.66019805, 9.67070985)"
