"CODICE_FARMACIA","DESCRIZIONE_FARMACIA","PARTITA_IVA","INDIRIZZO","COMUNE","FRAZIONE","CAP","PROVINCIA","CODICE_ISTAT","LATITUDINE","LONGITUDINE","LOCATION"
"BS0227","FARM. COMUNALE VILLA CARCINA","02381870985","VIA GUGLIELMO MARCONI","VILLA CARCINA",,"25069","BS","17.199","45,63785162086","10,19366504168","POINT (10.193665041678 45.637851620856)"
"CR0260","FARMACIA BERTOLINI SRL","01721950192","PIAZZA GIUSEPPE GARIBALDI, 49","CREMA",,"26013","CR","19.035","45,36326390941","9,69261372913","POINT (9.692613729133 45.363263909408)"
"MI1605","CALDARINI","12950980156","VIA ANTONIO GROSSICH, 15","MILANO",,"20131","MI","15.146","45,48211460257","9,23408833762","POINT (9.234088337624 45.48211460257)"
"MI6153","RINASCITA SNC DI MARTINOLI & C","11143700968","VIALE LOMBARDIA, 40","ROZZANO",,"20089","MI","15.189","45,38583310572","9,14976773278","POINT (9.149767732783 45.385833105718)"
"PV0486","FARMACIA MAVERNA S.N.C.","02544530187","VIA UMBERTO OLEVANO, 52","PAVIA",,"27100","PV","18.110","45,19969668482","9,15925562808","POINT (9.159255628083 45.199696684815)"
"BG0603","FARMACIA MAGONI PONTE SAN PIETRO S.A.S. - DR. MAGONI MAURO & C.","04038210169","LARGO IV NOVEMBRE, 3","PONTE SAN PIETRO",,"24036","BG","16.170","45,69706209735","9,59106571488","POINT (9.591065714877 45.697062097349)"
"MI4125","SAN GIOVANNI","08726180964","VIA VITTORIO VENETO, 15","CISLIANO",,"20046","MI","15.078","45,44415790841","8,98985149758","POINT (8.989851497575 45.444157908412)"
"MI1012","A.S.F. COMUNALE N.2 RHO","11994300157","PIAZZA CHIESA, 20","RHO",,"20017","MI","15.182","45,54127520674","9,06736038116","POINT (9.067360381162 45.54127520674)"
"MI0695","A.F.M. N. 31","13195220150","VIA TITO VIGNOLI, 42","MILANO",,"20146","MI","15.146","45,45254630756","9,14758768359","POINT (9.147587683586 45.452546307562)"
"BS0702","F. DI VIA ZANARDELLI SRL","03914860980","VIA GIUSEPPE ZANARDELLI, 12","OSPITALETTO",,"25035","BS","17.127","45,5512890578","10,0759755023","POINT (10.0759755023 45.5512890578)"
"VA0563","AGESP SPA - FARMACIA COMUNALE 4","02212870121","VIALE GIOVANNI BOCCACCIO, 83","BUSTO ARSIZIO",,"21052","VA","12.026","45,59436320588","8,86002386401","POINT (8.860023864014 45.594363205877)"
"MI8245","FARMACIA LA FENICE DR. NERI ANDREA &C.SNC","12823630962","VIA SAN MICHELE DEL CARSO, 35","LENTATE SUL SEVESO","FRAZ. CIMNAGO","20823","MB","108.054","45,688312983","9,1278042966","POINT (9.1278042966 45.688312983)"
"MI6116","DEI POPOLI DI MOFFA E NIGRO SNC","09914240966","VIALE SAN FRANCESCO, 16","PIOLTELLO",,"20096","MI","15.175","45,497483786","9,3221191919","POINT (9.3221191919 45.497483786)"
"CO0221","FARMACIA ISOTTI","01632050132","VIA MAZZINI, 53","SOLBIATE CON CAGNO",,"22070","CO","13.255","45,79719339955","8,93938236441","POINT (8.939382364407 45.797193399552)"
"CR0222","FARMACIA SANTA RITA","01604320190","VIA UMBERTO I, 1","CALVATONE",,"26030","CR","19.009","45,12408990652","10,44351188952","POINT (10.443511889523 45.124089906516)"
"BG0618","NUOVA FARMACIA DI PIAZZA BREMBANA DELLA DOTTORESSA REGAZZONI ANNA & C. S.R.L.","04165540164","VIA BORTOLO BELOTTI","PIAZZA BREMBANA",,"24014","BG","16.164","45,94804050212","9,6749594713","POINT (9.674959471298 45.948040502122)"
"MI8056","RIVOLTA","05262810962","VIA CADUTI DELLA LIBERTA', 10","CORMANO",,"20032","MI","15.086","45,54254489743","9,17267170231","POINT (9.172671702305 45.542544897433)"
"MI4218","DR.SSA ROUMELIOTOU SNC","11309430962","PIAZZA CAVALIERI VITTORIO VENETO","GAGGIANO",,"20083","MI","15.103","45,40749305413","9,04318822969","POINT (9.043188229689 45.407493054125)"
"MI6131","NUOVA ROZZANO SNC","10349400969","VIA 25 APRILE, 37","ROZZANO",,"20089","MI","15.189","45,3735995923","9,1484896602","POINT (9.1484896602 45.3735995923)"
"MI1417","SAN CELSO","10992670157","VIA CROCEFISSO, 1","MILANO",,"20122","MI","15.146","45,45694160995","9,18733223769","POINT (9.187332237692 45.456941609949)"
"BS0661","FARM. STORARI SNC DEL DR. CESARE STORARI E C","03631280983","PIAZZA WIMMER, 3","GARDONE RIVIERA",,"25083","BS","17.074","45,61786191334","10,55966260403","POINT (10.559662604034 45.617861913339)"
"MN0032","FARMACIA COOPERATIVA MANTOVANA SOCIETA' COOPERATIVA A R.L.PER AZIONI","00141370205","VIA GIUSEPPE VERDI, 58","MANTOVA",,"46100","MN","20.030","45,15944091843","10,79263533968","POINT (10.792635339681 45.159440918434)"
"BS0686","FARM. FERRARI DOTT.SSA SABRINA E C SRL","03831290980","VIA ERCOLE DE GASPARI, 19","VEROLANUOVA",,"25028","BS","17.195","45,32507478508","10,0745540066","POINT (10.074554006604 45.325074785075)"
"CO0365","FARMACIA DELL'OCA","02638190138","VIA GIUSEPPE GARIBALDI, 95","FINO MORNASCO",,"22073","CO","13.102","45,74532719131","9,05000221406","POINT (9.050002214056 45.745327191309)"
"MI2034","URUGUAY SRL","13745860968","VIA SEM BENELLI, 11","MILANO",,"20151","MI","15.146","45,49703920982","9,12136448041","POINT (9.121364480407 45.497039209817)"
"MI8186","CENTRALE DR.SSA ZAGNOLI SRL","10584930969","PIAZZA SANTO STEFANO, 9","VIMERCATE",,"20059","MB","108.050","45,6155314","9,36818189","POINT (9.36818189 45.6155314)"
"CO0416","FARMACIA GERLI & C. - SNC","03185590134","VIA GUAITA, 16","VERTEMATE CON MINOPRIO",,"22070","CO","13.242","45,72710208396","9,0729687964","POINT (9.072968796395 45.727102083958)"
"BS7029","FARMACIA MAZZA SNC DI BULFERETTI ANNA & C.","03980080984","VIA NAZIONALE, 59","CEDEGOLO",,"25051","BS","17.047","46,07851438042","10,34816497487","POINT (10.348164974874 46.078514380417)"
"MI1698","ALLA PORTA SRL","05353530966","CORSO DI PORTA ROMANA, 126","MILANO",,"20122","MI","15.146","45,45294130074","9,20079777168","POINT (9.200797771683 45.452941300741)"
"LC0096","SAN FRANCESCO SAS DEL DOTT. A. BRAGUTI & C.","02216720132","VIALE FILIPPO TURATI, 45","LECCO",,"23900","LC","97.042","45,86111978901","9,38835206879","POINT (9.388352068788 45.861119789007)"
"VA0165","FARMACIA MACCHI","01713280129","VIA GIUSEPPE MAZZINI, 29","BISUSCHIO",,"21050","VA","12.015","45,87210506546","8,86996857679","POINT (8.869968576794 45.872105065461)"
"PV0560","FARMACIA MEDAGLIANI S.R.L.","02852840186","VIA CESARE BATTISTI, 18","STRADELLA",,"27040","PV","18.153","45,11389767989","9,17738710958","POINT (9.177387109575 45.113897679892)"
"MI6124","DI BADILE GULLI E SCAFFIDI SNC","09992230962","VIA VITTORIO VENETO, 14","ZIBIDO SAN GIACOMO","BADILE","20058","MI","15.247","45,3528478022","9,1272442178","POINT (9.1272442178 45.3528478022)"
"MI0649","A.F.M. N. 02","13195220150","VIA PRIVATA PARENZO, 8","MILANO",,"20143","MI","15.146","45,44139271855","9,14044755937","POINT (9.140447559366 45.441392718554)"
"MI4207","COMUNALE DELL'ABBAZIA MORIMONDO","09879150960","VIA DANTE ALIGHIERI, 2","MORIMONDO",,"20081","MI","15.150","45,35466902823","8,95647093515","POINT (8.956470935147 45.354669028231)"
"BG0594","FARM.VAGHI S.A.S. - DR. CARLO ALBERTO ALARI DEL DR. FRANCESCO ALARI & C.","03993160161","VIA ENRICO FERMI, 5","BERGAMO",,"24060","BG","16.024","45,75436170947","9,90394413932","POINT (9.903944139324 45.754361709465)"
"BG0321","FARMACIA S. ZENONE-DR.SSA BETTINA MAGNI & C. S.A.S.","02187160169","VIA GIUSEPPE MAZZINI, 3","CISANO BERGAMASCO",,"24034","BG","16.074","45,73964501533","9,47794991987","POINT (9.477949919867 45.739645015327)"
"MI0443","COMUNALI SESTO SRL N.2 ISOLA DEL BOSCO","02547190963","VIA TINO SAVI, 40","SESTO SAN GIOVANNI",,"20099","MI","15.209","45,53122538865","9,23437432816","POINT (9.23437432816 45.531225388651)"
"LC0168","FARMACIE LAGO E MONTI SNC","03704940133","VIA ROMA, 8","BARZIO",,"23816","LC","97.007","45,94567081237","9,46831232378","POINT (9.468312323777 45.945670812365)"
"PV0447","FARMACIA BONACOSSA","02375260185","VIA LIBERTA', 37","GROPELLO CAIROLI",,"27027","PV","18.076","45,1771626925","8,99183281185","POINT (8.991832811847 45.177162692499)"
"MI6179","DA SACCO SAS DEL DR. PAOLO DA SACCO","13742630968","VIA CAVOUR, 35","CAMBIAGO",,"20040","MI","15.044","45,5754356361","9,42020286805","POINT (9.420202868046 45.575435636101)"
"LO0115","ROSSI SNC DI ROSSI ANNA & C.","09269390960","VIA FELICE CAVALLOTTI, 12","CASALPUSTERLENGO",,"26841","LO","98.010","45,1797356015","9,64752562793","POINT (9.647525627933 45.179735601498)"
"MI1910","EMILIA SRL","10515370962","VIALE EMILIA, 45","COLOGNO MONZESE",,"20093","MI","15.081","45,52652318288","9,27195492632","POINT (9.271954926323 45.526523182879)"
"CR0178","TAIETTI MARCO","01366910196","VIA JACINI, 27","CASALBUTTANO ED UNITI",,"26011","CR","19.016","45,25169600046","9,96315910014","POINT (9.963159100135 45.251696000459)"
"BS0680","FARMACIA VAROLI","03787840986","VIA ORZINUOVI, 65","BRESCIA",,"25125","BS","17.029","45,52855260928","10,19109590454","POINT (10.191095904536 45.528552609276)"
"MI1694","BARNI","05322260968","VIA FRATELLI LUMIE'RE, 2","MILANO",,"20127","MI","15.146","45,49131659115","9,21256570575","POINT (9.212565705745 45.491316591153)"
"VA0400","FARMACIA CONSOLARO MANUELA & C S.A.S.","03683270122","VIA MAGENTA, 58","BUSTO ARSIZIO","SACCONAGO","21052","VA","12.026","45,59992640074","8,84647988195","POINT (8.846479881949 45.599926400743)"
"MI4174","RIVERA SAS DI RIVERA MARCO LUIGI E C.","10332280964","VIA GIACOMO MATTEOTTI, 7","OZZERO",,"20080","MI","15.165","45,36560799245","8,92407853572","POINT (8.924078535719 45.365607992451)"
"BG0402","FAR.ELENA BIANCHI","02641350166","VIA VITTORIO EMANUELE II, 7","FORNOVO SAN GIOVANNI",,"24040","BG","16.105","45,49425868108","9,68001463901","POINT (9.680014639013 45.494258681077)"
"MI1866","ANTICA FARMACIA DEL VERZIERE SNC","09566000965","CORSO XXII MARZO, 52","MILANO",,"20137","MI","15.146","45,46201329001","9,22305850742","POINT (9.223058507416 45.462013290013)"
"BS0573","FARM. COMUNALE COCCAGLIO SERVIZI SRL","02696950985","PIAZZA EUROPA","COCCAGLIO",,"25030","BS","17.056","45,56283664683","9,97651604003","POINT (9.976516040031 45.56283664683)"
"BG0446","FARM.DONATI DEL DR. BONZI","02914020165","VIA ROMA, 23","VILLA D'ALME'",,"24018","BG","16.239","45,74626889813","9,61529695877","POINT (9.615296958767 45.746268898131)"
"MI8194","LA MIA FARMACIA SRL","10967390963","VIALE MARTIRI DELLA LIBERTA', 36","LISSONE",,"20851","MB","108.028","45,6164615907","9,2476220938","POINT (9.2476220938 45.6164615907)"
"CR0034","A.F.M. CREMONA S.P.A. - COMUNALE N. 8","01070740194","PIAZZA DELLA SORGENTE, 7","CREMONA","CAVATIGOZZI","26100","CR","19.036","45,15042919905","9,95481449643","POINT (9.954814496429 45.150429199054)"
"LO0011","AZIENDA FARMACIE COMUNALI LODI SRL N.4","11875320159","VIALE PAVIA, 9","LODI",,"26900","LO","98.031","45,30695038629","9,49557178165","POINT (9.495571781646 45.306950386291)"
"MI4227","GIANESE SRL","11554940962","VIA ANDREA BERNOCCHI, 3","CERRO MAGGIORE",,"20023","MI","15.072","45,59050459675","8,94868579179","POINT (8.948685791785 45.59050459675)"
"MI0876","A.F. COMUNALE N.1 CORNAREDO","11758500158","VIA ANDREA PONTI, 29","CORNAREDO",,"20007","MI","15.087","45,50221071835","9,02857035819","POINT (9.028570358189 45.502210718348)"
"BG0765","BALMOR FARMA S.A.S. - DR.SSA FRANCESCA BALDINI & C.","04660060163","VIA GIOSUE' CARDUCCI, 16","ALMENNO SAN SALVATORE",,"24031","BG","16.007","45,7471676896","9,6009338971","POINT (9.6009338971 45.7471676896)"
"BS0636","FARM. SARTIRANA ANGELA","03361940988","VIA GIUSEPPE GARIBALDI, 21","LENO",,"25024","BS","17.088","45,36788740911","10,21786066248","POINT (10.21786066248 45.36788740911)"
"MI2020","CONCORDIA DR.PAPA SRL","13257040967","CORSO CONCORDIA, 16","MILANO",,"20129","MI","15.146","45,46771038578","9,2098393241","POINT (9.209839324099 45.467710385783)"
"LO0059","SAN BIAGIO SNC","12300290157","VIALE MILLE, 5","CODOGNO",,"26845","LO","98.019","45,15815878062","9,69481850494","POINT (9.694818504944 45.158158780615)"
"BS0809","AMICA DELLA SALUTE SB SRL","04235940980","VIA FRATELLI QUAGLIENI","COLLEBEATO",,"25060","BS","17.057","45,58451771763","10,21625347446","POINT (10.216253474455 45.584517717634)"
"CR0129","FARMACIA GALLI","00968020198","VIA STEFANO LEONIDA BISSOLATI, 78","CREMONA",,"26100","CR","19.036","45,13803559129","10,01199340914","POINT (10.01199340914 45.13803559129)"
"MI0778","AZIENDA SPECIALE DI SAN DONATO MILANESE N.2","11305000157","VIA ANTONIO GRAMSCI, 12","SAN DONATO MILANESE",,"20097","MI","15.192","45,41356731458","9,26728503279","POINT (9.267285032788 45.413567314583)"
"MI8018","FARM.AMBROSIANA SAS","02941110963","VIA GUGLIELMO MARCONI, 29","LESMO",,"20050","MB","108.026","45,6464152","9,30472429","POINT (9.30472429 45.6464152)"
"VA0341","FARMACIA VOLTA & C. SAS","03358160129","VIA CESARE BATTISTI, 1511","CISLAGO",,"21040","VA","12.050","45,65599869269","8,98146942676","POINT (8.981469426761 45.655998692688)"
"BS0002","FARM. COMUNALE ISEO","00451300172","VIA ROMA 84/B","ISEO",,"25049","BS","17.085","45,65894191417","10,05297203085","POINT (10.052972030851 45.658941914169)"
"MI1427","SAN FELICE SNC","11015180158","VIA MOLINO PREPOSITURALE, 39","RHO",,"20017","MI","15.182","45,52800229542","9,0334709217","POINT (9.0334709217 45.528002295423)"
"BG0612","FARMACIA COMUNALE DOTT.SSA VIOLA ALESSANDRA","03708900984","VIA FRATELLI MARELLI","PALOSCO",,"24050","BG","16.157","45,58928090175","9,83064083375","POINT (9.830640833746 45.589280901751)"
"MI4172","SAN FRANCESCO SNC","10022940968","VIA ALLEA COMUNALE","TURBIGO",,"20029","MI","15.226","45,5291235007","8,7377591798","POINT (8.7377591798 45.5291235007)"
"SO0134","FARMACIA NUOVA ERA SNC DELLA DOTT.SSA MELE ANNA & C.","00986090140","VIA CATERINET","SAMOLACO",,"23027","SO","14.057","46,2461669027","9,3949282586","POINT (9.3949282586 46.2461669027)"
"MI6170","LUNGHI OPERA SRL","13117340961","VIA LUIGI CADORNA","OPERA",,"20073","MI","15.159","45,3763665424","9,2095801137","POINT (9.2095801137 45.3763665424)"
"VA0535","CASTIGLIONE OLONA SERVIZI SRL - FARMACIA COMUNALE","02481220123","VIA CESARE BATTISTI, 3","CASTIGLIONE OLONA",,"21043","VA","12.046","45,74557768449","8,88002559956","POINT (8.880025599562 45.745577684485)"
"BG0705","FARMACIA PALAZZINI DR. FEDERICO","04151430982","VIA POZZO","ONORE",,"24020","BG","16.149","45,89139845031","10,01009189059","POINT (10.010091890586 45.891398450309)"
"MN0298","FARMACIA BORGOFORTE S.R.L.","02573820202","VIA MATTEOTTI","BORGO VIRGILIO","BORGOFORTE","46034","MN","20.071","45,12048208393","10,78624522816","POINT (10.786245228157 45.120482083932)"
"PV0403","FARMACIA FAPA S.N.C.","02154500181","CORSO STRADA NUOVA, 100","PAVIA",,"27100","PV","18.110","45,18605731669","9,15544462817","POINT (9.155444628166 45.186057316692)"
"MI1882","RONDINELLA SNC","10121070964","VIA MONTE GRAPPA, 238","SESTO SAN GIOVANNI",,"20099","MI","15.209","45,54476371293","9,23242092563","POINT (9.232420925625 45.544763712932)"
"BG0770","NEO FARMA 20 S.R.L.","12283700966","VIALE GIULIO CESARE, 16","BERGAMO",,"24124","BG","16.024","45,70862090947","9,6812574238","POINT (9.681257423796 45.708620909466)"
"MI2030","DR.MAX CUSANO MILANINO TRENTO TRIESTE","12283700966","PIAZZA TRENTO E TRIESTE, 4","CUSANO MILANINO",,"20095","MI","15.098","45,54989637458","9,17727249618","POINT (9.177272496184 45.54989637458)"
"CR0204","AZIENDA FARMACEUTICA MUNICIPALIZZATA DI CREMA - COMUNALE DI PIERANICA","01141210193","VIA VAILATE","PIERANICA",,"26017","CR","19.073","45,42799254899","9,61365884152","POINT (9.613658841519 45.427992548993)"
"MN0247","FARMACIA COMUNALE DI CASTEL GOFFREDO","00521810200","PIAZZA MARTIRI D/LIBERAZIONE, 26/B","CASTEL GOFFREDO",,"46042","MN","20.015","45,295912","10,478594","POINT (10.478594 45.295912)"
"MI1832","SELINUNTE SAS","08794770969","PIAZZALE SELINUNTE, 4","MILANO",,"20148","MI","15.146","45,47188008925","9,13822233171","POINT (9.138222331711 45.471880089246)"
"MI4251","SAN MARTINO SAS DELLA DR.SSA MAGISTRALI E C","12676830966","VIA FRATELLI CERVI, 1","BAREGGIO",,"20008","MI","15.012","45,48607861413","9,00834046724","POINT (9.008340467237 45.48607861413)"
"BG0433","FARMACIA CENTRALE - DR.SSA MARIA PINETTI & C. SAS","02824450163","PIAZZA PAPA GIOVANNI XXIII, 1","SERIATE",,"24068","BG","16.198","45,68537730523","9,72112711972","POINT (9.721127119717 45.685377305227)"
"VA0375","FARMACIA DEGLI ANGELI SNC DR.SSE NISTICO' CARMELA FRANCESCA ACHILLE EMANUELA SACCO","03595120126","VIA VIRGILIO, 77","CISLAGO",,"21040","VA","12.050","45,6449848069","8,9715066389","POINT (8.9715066389 45.6449848069)"
"BG0737","FARMACIA SPEZIALI S.R.L.","04533970168","VIA COMO, 17","BONATE SOPRA",,"24040","BG","16.030","45,6885739955","9,5518344685","POINT (9.5518344685 45.6885739955)"
"LO0138","AGELLUM SRL","12638590963","VIA XX SETTEMBRE, 31","ZELO BUON PERSICO",,"26839","LO","98.061","45,4093140057","9,4320495437","POINT (9.4320495437 45.4093140057)"
"MI1451","CARLETTI SAS","11017700151","VIA MAC MAHON, 111","MILANO",,"20155","MI","15.146","45,49727088562","9,1532307999","POINT (9.153230799899 45.497270885621)"
"BG0491","FARM. CASALE S.A.S. - DR.SSA CHIARA PERSICO E C.","03241860166","VIA RISORGIMENTO, 6","PARRE",,"24020","BG","16.158","45,87373208062","9,8906112974","POINT (9.8906112974 45.873732080624)"
"MI1674","VENTO","04727500961","VIA GIACOMO QUARENGHI, 40","MILANO",,"20151","MI","15.146","45,49884940754","9,1111877603","POINT (9.111187760304 45.498849407536)"
"MI4058","VARESINA SAS","05261460967","VIA TRIESTE 1/D","BARANZATE",,"20021","MI","15.250","45,52678071686","9,11677756771","POINT (9.116777567713 45.526780716855)"
"VA0504","FARMACIA S.GIULIO","02545140127","VIA VITTORIO VENETO, 27","CASTELLANZA",,"21053","VA","12.042","45,61067338363","8,89796178271","POINT (8.89796178271 45.610673383628)"
"MN0105","GUAITA","00162670202","VIA PELLEGRINO CASO","GOITO","CERLONGO","46044","MN","20.026","45,27596060432","10,65886687052","POINT (10.658866870524 45.275960604323)"
"MI8229","DR MAX ITALIA SRL","03664141201","CORSO MILANO, 31","MONZA",,"20052","MB","108.033","45,5852061","9,27619191","POINT (9.27619191 45.5852061)"
"MI0661","A.F.M. N. 03","13195220150","VIALE ROMAGNA, 58","MILANO",,"20133","MI","15.146","45,47533251135","9,22405536716","POINT (9.224055367161 45.475332511345)"
"BG0651","FARMACIA DI SARNICO S.N.C.","04239760160","CORSO EUROPA, 17","SARNICO",,"24067","BG","16.193","45,6709473979","9,9620757392","POINT (9.9620757392 45.6709473979)"
"LC0164","FARMACIA DI CASATENOVO SNC","03616680132","PIAZZA GIUSEPPE MAZZINI, 1","CASATENOVO",,"23880","LC","97.016","45,69732178359","9,31213283881","POINT (9.312132838809 45.697321783592)"
"MI1507","DEI PORTICI","11702960151","VIA LORENTEGGIO, 22","MILANO",,"20146","MI","15.146","45,45408610509","9,14878906177","POINT (9.148789061768 45.454086105085)"
"BG0342","REBBA S.N.C.","02261080168","VIA PAPA GIOVANNI XXIII, 23","NEMBRO",,"24027","BG","16.144","45,7432245909","9,7570632723","POINT (9.757063272296 45.743224590897)"
"VA0464","FARMACIA GROSA DEI DOTT. MARIA CRISTINA GROSA, ANDREA MARIA GROSA E C. SAS","04044480129","VIALE LUIGI BORRI, 28","VARESE",,"21100","VA","12.133","45,80830118424","8,83677129114","POINT (8.836771291139 45.808301184237)"
"MI8200","FARMACIA SAN CARLO SNC","11040040963","VIA LIBERTA' 41","MUGGIO'",,"20053","MB","108.034","45,5881775","9,22547269","POINT (9.22547269 45.5881775)"
"MN0281","FARMACIA BALLONI DI BALLONI CLARA E C. S.N.C.","02509420200","VIALE EUROPA, 85","CASTEL GOFFREDO",,"46042","MN","20.015","45,29320956759","10,47538352882","POINT (10.475383528823 45.293209567589)"
"PV0569","ANTICA FARMACIA DI OLEVANO S.N.C.","02896840184","VIA VITTORIO EMANUELE 39A","OLEVANO DI LOMELLINA",,"27020","PV","18.104","45,21095508952","8,71701803464","POINT (8.717018034643 45.210955089522)"
"MN0200","FARMACIA MONTANARA S.R.L.","01933690206","VIALE LOMBARDIA","CURTATONE","MONTANARA","46010","MN","20.021","45,13293000643","10,72664373588","POINT (10.726643735881 45.132930006428)"
"BG0692","LAFARMACIA.TELGATE S.R.L.","04391010164","VIA COLLEONI, 17","TELGATE",,"24060","BG","16.212","45,63183488121","9,85096137498","POINT (9.850961374981 45.631834881209)"
"MI4246","VIANI SRL","12426650961","VIA ANTONIO GRAMSCI, 168","PADERNO DUGNANO",,"20037","MI","15.166","45,55857511962","9,17041068392","POINT (9.170410683924 45.558575119618)"
"SO0105","FARMACIA NEGRINI DI NEGRINI DR.SSA ELENA","00909810145","VIA ASTRICO, 1","TORRE DI SANTA MARIA",,"23020","SO","14.067","46,2363076891","9,85311150078","POINT (9.853111500783 46.236307689099)"
"MN0212","FARMACIA ACCORSI DI ACCORSI ALESSANDRO E C. S.A.S.","02088630203","VIA MILAZZO, 121","SERMIDE E FELONICA","S. CROCE","46028","MN","20.061","44,98468288918","11,25514967891","POINT (11.255149678912 44.984682889182)"
"MI1842","SANT'AGOSTINO","08972030962","VIA SAN VINCENZO, 1","MILANO",,"20123","MI","15.146","45,45874208466","9,1771405978","POINT (9.177140597802 45.458742084661)"
